case_id,activity,timestamp,marsruts,transporta_veids,gaidisanas_laiks_s,apstajas_pie_luksofora
654,Ierasanas krustojuma,2026-03-15 00:45:32.824,R4,Auto,20.94,Ja
654,Gaidisana pie luksofora,2026-03-15 00:45:34.064,R4,Auto,20.94,Ja
654,Krustojuma skersosana,2026-03-15 00:45:55.000,R4,Auto,20.94,Ja
654,Izbrauksana no krustojuma,2026-03-15 00:46:01.706,R4,Auto,20.94,Ja
655,Ierasanas krustojuma,2026-03-15 00:45:33.531,R4,Auto,20.5,Ja
655,Gaidisana pie luksofora,2026-03-15 00:45:34.495,R4,Auto,20.5,Ja
655,Krustojuma skersosana,2026-03-15 00:45:55.000,R4,Auto,20.5,Ja
655,Izbrauksana no krustojuma,2026-03-15 00:46:03.679,R4,Auto,20.5,Ja
656,Ierasanas krustojuma,2026-03-15 00:45:36.806,R4,Auto,17.06,Ja
656,Gaidisana pie luksofora,2026-03-15 00:45:37.937,R4,Auto,17.06,Ja
656,Krustojuma skersosana,2026-03-15 00:45:55.000,R4,Auto,17.06,Ja
656,Izbrauksana no krustojuma,2026-03-15 00:46:05.325,R4,Auto,17.06,Ja
657,Ierasanas krustojuma,2026-03-15 00:46:12.313,R7,Auto,0.0,Ne
657,Gaidisana pie luksofora,2026-03-15 00:46:13.556,R7,Auto,0.0,Ne
657,Krustojuma skersosana,2026-03-15 00:46:13.556,R7,Auto,0.0,Ne
657,Izbrauksana no krustojuma,2026-03-15 00:46:17.669,R7,Auto,0.0,Ne
658,Ierasanas krustojuma,2026-03-15 00:45:56.599,R4,Auto,0.0,Ne
658,Gaidisana pie luksofora,2026-03-15 00:45:57.649,R4,Auto,0.0,Ne
658,Krustojuma skersosana,2026-03-15 00:45:57.649,R4,Auto,0.0,Ne
658,Izbrauksana no krustojuma,2026-03-15 00:46:07.132,R4,Auto,0.0,Ne
659,Ierasanas krustojuma,2026-03-15 00:45:59.083,R4,Auto,0.0,Ne
659,Gaidisana pie luksofora,2026-03-15 00:46:00.184,R4,Auto,0.0,Ne
659,Krustojuma skersosana,2026-03-15 00:46:00.184,R4,Auto,0.0,Ne
659,Izbrauksana no krustojuma,2026-03-15 00:46:07.924,R4,Auto,0.0,Ne
660,Ierasanas krustojuma,2026-03-15 00:46:04.258,R4,Auto,0.0,Ne
660,Gaidisana pie luksofora,2026-03-15 00:46:05.212,R4,Auto,0.0,Ne
660,Krustojuma skersosana,2026-03-15 00:46:05.212,R4,Auto,0.0,Ne
660,Izbrauksana no krustojuma,2026-03-15 00:46:11.188,R4,Auto,0.0,Ne
662,Ierasanas krustojuma,2026-03-15 00:46:06.001,R4,Auto,0.0,Ne
662,Gaidisana pie luksofora,2026-03-15 00:46:07.088,R4,Auto,0.0,Ne
662,Krustojuma skersosana,2026-03-15 00:46:07.088,R4,Auto,0.0,Ne
662,Izbrauksana no krustojuma,2026-03-15 00:46:12.051,R4,Auto,0.0,Ne
663,Ierasanas krustojuma,2026-03-15 00:46:06.413,R4,Auto,0.0,Ne
663,Gaidisana pie luksofora,2026-03-15 00:46:07.487,R4,Auto,0.0,Ne
663,Krustojuma skersosana,2026-03-15 00:46:07.487,R4,Auto,0.0,Ne
663,Izbrauksana no krustojuma,2026-03-15 00:46:13.556,R4,Auto,0.0,Ne
664,Ierasanas krustojuma,2026-03-15 00:46:06.607,R4,Auto,0.0,Ne
664,Gaidisana pie luksofora,2026-03-15 00:46:07.575,R4,Auto,0.0,Ne
664,Krustojuma skersosana,2026-03-15 00:46:07.575,R4,Auto,0.0,Ne
664,Izbrauksana no krustojuma,2026-03-15 00:46:15.185,R4,Auto,0.0,Ne
665,Ierasanas krustojuma,2026-03-15 00:46:16.352,R4,Auto,0.0,Ne
665,Gaidisana pie luksofora,2026-03-15 00:46:17.406,R4,Auto,0.0,Ne
665,Krustojuma skersosana,2026-03-15 00:46:17.406,R4,Auto,0.0,Ne
665,Izbrauksana no krustojuma,2026-03-15 00:46:21.510,R4,Auto,0.0,Ne
666,Ierasanas krustojuma,2026-03-15 00:46:21.047,R7,Auto,0.0,Ne
666,Gaidisana pie luksofora,2026-03-15 00:46:22.131,R7,Auto,0.0,Ne
666,Krustojuma skersosana,2026-03-15 00:46:22.131,R7,Auto,0.0,Ne
666,Izbrauksana no krustojuma,2026-03-15 00:46:26.000,R7,Auto,0.0,Ne
667,Ierasanas krustojuma,2026-03-15 00:46:24.384,R4,Auto,0.0,Ne
667,Gaidisana pie luksofora,2026-03-15 00:46:25.342,R4,Auto,0.0,Ne
667,Krustojuma skersosana,2026-03-15 00:46:25.342,R4,Auto,0.0,Ne
667,Izbrauksana no krustojuma,2026-03-15 00:46:28.996,R4,Auto,0.0,Ne
668,Ierasanas krustojuma,2026-03-15 00:46:41.105,R7,Auto,22.82,Ja
668,Gaidisana pie luksofora,2026-03-15 00:46:42.176,R7,Auto,22.82,Ja
668,Krustojuma skersosana,2026-03-15 00:47:04.999,R7,Auto,22.82,Ja
668,Izbrauksana no krustojuma,2026-03-15 00:47:09.178,R7,Auto,22.82,Ja
669,Ierasanas krustojuma,2026-03-15 00:46:47.944,R2,Auto,0.0,Ne
669,Gaidisana pie luksofora,2026-03-15 00:46:49.624,R2,Auto,0.0,Ne
669,Krustojuma skersosana,2026-03-15 00:46:49.624,R2,Auto,0.0,Ne
669,Izbrauksana no krustojuma,2026-03-15 00:46:58.070,R2,Auto,0.0,Ne
670,Ierasanas krustojuma,2026-03-15 00:46:35.593,R4,Auto,0.0,Ne
670,Gaidisana pie luksofora,2026-03-15 00:46:36.615,R4,Auto,0.0,Ne
670,Krustojuma skersosana,2026-03-15 00:46:36.615,R4,Auto,0.0,Ne
670,Izbrauksana no krustojuma,2026-03-15 00:46:40.692,R4,Auto,0.0,Ne
671,Ierasanas krustojuma,2026-03-15 00:46:41.482,R4,Auto,22.4,Ja
671,Gaidisana pie luksofora,2026-03-15 00:46:42.604,R4,Auto,22.4,Ja
671,Krustojuma skersosana,2026-03-15 00:47:04.999,R4,Auto,22.4,Ja
671,Izbrauksana no krustojuma,2026-03-15 00:47:09.007,R4,Auto,22.4,Ja
672,Ierasanas krustojuma,2026-03-15 00:46:45.237,R7,Auto,18.65,Ja
672,Gaidisana pie luksofora,2026-03-15 00:46:46.345,R7,Auto,18.65,Ja
672,Krustojuma skersosana,2026-03-15 00:47:04.999,R7,Auto,18.65,Ja
672,Izbrauksana no krustojuma,2026-03-15 00:47:10.523,R7,Auto,18.65,Ja
673,Ierasanas krustojuma,2026-03-15 00:46:47.895,R4,Auto,15.99,Ja
673,Gaidisana pie luksofora,2026-03-15 00:46:49.005,R4,Auto,15.99,Ja
673,Krustojuma skersosana,2026-03-15 00:47:04.999,R4,Auto,15.99,Ja
673,Izbrauksana no krustojuma,2026-03-15 00:47:10.316,R4,Auto,15.99,Ja
674,Ierasanas krustojuma,2026-03-15 00:47:07.133,R7,Auto,0.0,Ne
674,Gaidisana pie luksofora,2026-03-15 00:47:08.260,R7,Auto,0.0,Ne
674,Krustojuma skersosana,2026-03-15 00:47:08.260,R7,Auto,0.0,Ne
674,Izbrauksana no krustojuma,2026-03-15 00:47:12.492,R7,Auto,0.0,Ne
675,Ierasanas krustojuma,2026-03-15 00:46:57.697,R4,Auto,6.32,Ja
675,Gaidisana pie luksofora,2026-03-15 00:46:58.681,R4,Auto,6.32,Ja
675,Krustojuma skersosana,2026-03-15 00:47:04.999,R4,Auto,6.32,Ja
675,Izbrauksana no krustojuma,2026-03-15 00:47:11.900,R4,Auto,6.32,Ja
676,Ierasanas krustojuma,2026-03-15 00:47:35.037,R2,Auto,13.2,Ja
676,Gaidisana pie luksofora,2026-03-15 00:47:36.800,R2,Auto,13.2,Ja
676,Krustojuma skersosana,2026-03-15 00:47:49.999,R2,Auto,13.2,Ja
676,Izbrauksana no krustojuma,2026-03-15 00:47:58.259,R2,Auto,13.2,Ja
677,Ierasanas krustojuma,2026-03-15 00:47:03.884,R4,Auto,0.0,Ne
677,Gaidisana pie luksofora,2026-03-15 00:47:05.023,R4,Auto,0.0,Ne
677,Krustojuma skersosana,2026-03-15 00:47:05.023,R4,Auto,0.0,Ne
677,Izbrauksana no krustojuma,2026-03-15 00:47:13.167,R4,Auto,0.0,Ne
678,Ierasanas krustojuma,2026-03-15 00:48:25.894,R3,Auto,0.0,Ne
678,Gaidisana pie luksofora,2026-03-15 00:48:26.924,R3,Auto,0.0,Ne
678,Krustojuma skersosana,2026-03-15 00:48:26.924,R3,Auto,0.0,Ne
678,Izbrauksana no krustojuma,2026-03-15 00:48:35.889,R3,Auto,0.0,Ne
679,Ierasanas krustojuma,2026-03-15 00:47:08.347,R4,Auto,0.0,Ne
679,Gaidisana pie luksofora,2026-03-15 00:47:09.389,R4,Auto,0.0,Ne
679,Krustojuma skersosana,2026-03-15 00:47:09.389,R4,Auto,0.0,Ne
679,Izbrauksana no krustojuma,2026-03-15 00:47:14.598,R4,Auto,0.0,Ne
680,Ierasanas krustojuma,2026-03-15 00:47:54.992,R7,Auto,18.99,Ja
680,Gaidisana pie luksofora,2026-03-15 00:47:56.005,R7,Auto,18.99,Ja
680,Krustojuma skersosana,2026-03-15 00:48:15.000,R7,Auto,18.99,Ja
680,Izbrauksana no krustojuma,2026-03-15 00:48:19.246,R7,Auto,18.99,Ja
681,Ierasanas krustojuma,2026-03-15 00:47:09.949,R4,Auto,0.0,Ne
681,Gaidisana pie luksofora,2026-03-15 00:47:10.961,R4,Auto,0.0,Ne
681,Krustojuma skersosana,2026-03-15 00:47:10.961,R4,Auto,0.0,Ne
681,Izbrauksana no krustojuma,2026-03-15 00:47:16.094,R4,Auto,0.0,Ne
682,Ierasanas krustojuma,2026-03-15 00:47:23.578,R4,Auto,0.0,Ne
682,Gaidisana pie luksofora,2026-03-15 00:47:24.923,R4,Auto,0.0,Ne
682,Krustojuma skersosana,2026-03-15 00:47:24.923,R4,Auto,0.0,Ne
682,Izbrauksana no krustojuma,2026-03-15 00:47:29.357,R4,Auto,0.0,Ne
683,Ierasanas krustojuma,2026-03-15 00:47:33.645,R4,Auto,0.0,Ne
683,Gaidisana pie luksofora,2026-03-15 00:47:34.701,R4,Auto,0.0,Ne
683,Krustojuma skersosana,2026-03-15 00:47:34.701,R4,Auto,0.0,Ne
683,Izbrauksana no krustojuma,2026-03-15 00:47:38.436,R4,Auto,0.0,Ne
684,Ierasanas krustojuma,2026-03-15 00:48:06.883,R4,Auto,6.87,Ja
684,Gaidisana pie luksofora,2026-03-15 00:48:08.126,R4,Auto,6.87,Ja
684,Krustojuma skersosana,2026-03-15 00:48:15.000,R4,Auto,6.87,Ja
684,Izbrauksana no krustojuma,2026-03-15 00:48:18.768,R4,Auto,6.87,Ja
685,Ierasanas krustojuma,2026-03-15 00:50:34.945,R2,Auto,43.23,Ja
685,Gaidisana pie luksofora,2026-03-15 00:50:36.766,R2,Auto,43.23,Ja
685,Krustojuma skersosana,2026-03-15 00:51:19.999,R2,Auto,43.23,Ja
685,Izbrauksana no krustojuma,2026-03-15 00:51:28.401,R2,Auto,43.23,Ja
686,Ierasanas krustojuma,2026-03-15 00:49:17.787,R5,Auto,6.04,Ja
686,Gaidisana pie luksofora,2026-03-15 00:49:18.961,R5,Auto,6.04,Ja
686,Krustojuma skersosana,2026-03-15 00:49:25.000,R5,Auto,6.04,Ja
686,Izbrauksana no krustojuma,2026-03-15 00:49:34.587,R5,Auto,6.04,Ja
687,Ierasanas krustojuma,2026-03-15 00:48:43.750,R7,Auto,0.0,Ne
687,Gaidisana pie luksofora,2026-03-15 00:48:44.967,R7,Auto,0.0,Ne
687,Krustojuma skersosana,2026-03-15 00:48:44.967,R7,Auto,0.0,Ne
687,Izbrauksana no krustojuma,2026-03-15 00:48:48.793,R7,Auto,0.0,Ne
688,Ierasanas krustojuma,2026-03-15 00:48:12.204,R4,Auto,1.52,Ja
688,Gaidisana pie luksofora,2026-03-15 00:48:13.482,R4,Auto,1.52,Ja
688,Krustojuma skersosana,2026-03-15 00:48:15.000,R4,Auto,1.52,Ja
688,Izbrauksana no krustojuma,2026-03-15 00:48:20.422,R4,Auto,1.52,Ja
689,Ierasanas krustojuma,2026-03-15 00:48:12.564,R4,Auto,1.48,Ja
689,Gaidisana pie luksofora,2026-03-15 00:48:13.520,R4,Auto,1.48,Ja
689,Krustojuma skersosana,2026-03-15 00:48:15.000,R4,Auto,1.48,Ja
689,Izbrauksana no krustojuma,2026-03-15 00:48:21.586,R4,Auto,1.48,Ja
690,Ierasanas krustojuma,2026-03-15 00:48:26.494,R4,Auto,0.0,Ne
690,Gaidisana pie luksofora,2026-03-15 00:48:27.647,R4,Auto,0.0,Ne
690,Krustojuma skersosana,2026-03-15 00:48:27.647,R4,Auto,0.0,Ne
690,Izbrauksana no krustojuma,2026-03-15 00:48:31.623,R4,Auto,0.0,Ne
691,Ierasanas krustojuma,2026-03-15 00:48:54.310,R3,Auto,0.0,Ne
691,Gaidisana pie luksofora,2026-03-15 00:48:55.474,R3,Auto,0.0,Ne
691,Krustojuma skersosana,2026-03-15 00:48:55.474,R3,Auto,0.0,Ne
691,Izbrauksana no krustojuma,2026-03-15 00:49:03.455,R3,Auto,0.0,Ne
692,Ierasanas krustojuma,2026-03-15 00:48:27.899,R4,Auto,0.0,Ne
692,Gaidisana pie luksofora,2026-03-15 00:48:28.873,R4,Auto,0.0,Ne
692,Krustojuma skersosana,2026-03-15 00:48:28.873,R4,Auto,0.0,Ne
692,Izbrauksana no krustojuma,2026-03-15 00:48:32.780,R4,Auto,0.0,Ne
693,Ierasanas krustojuma,2026-03-15 00:48:33.227,R4,Auto,0.0,Ne
693,Gaidisana pie luksofora,2026-03-15 00:48:34.325,R4,Auto,0.0,Ne
693,Krustojuma skersosana,2026-03-15 00:48:34.325,R4,Auto,0.0,Ne
693,Izbrauksana no krustojuma,2026-03-15 00:48:37.869,R4,Auto,0.0,Ne
694,Ierasanas krustojuma,2026-03-15 00:48:37.303,R4,Auto,0.0,Ne
694,Gaidisana pie luksofora,2026-03-15 00:48:38.447,R4,Auto,0.0,Ne
694,Krustojuma skersosana,2026-03-15 00:48:38.447,R4,Auto,0.0,Ne
694,Izbrauksana no krustojuma,2026-03-15 00:48:41.928,R4,Auto,0.0,Ne
695,Ierasanas krustojuma,2026-03-15 00:48:39.547,R4,Auto,0.0,Ne
695,Gaidisana pie luksofora,2026-03-15 00:48:40.662,R4,Auto,0.0,Ne
695,Krustojuma skersosana,2026-03-15 00:48:40.662,R4,Auto,0.0,Ne
695,Izbrauksana no krustojuma,2026-03-15 00:48:44.899,R4,Auto,0.0,Ne
696,Ierasanas krustojuma,2026-03-15 00:49:05.436,R4,Auto,18.45,Ja
696,Gaidisana pie luksofora,2026-03-15 00:49:06.550,R4,Auto,18.45,Ja
696,Krustojuma skersosana,2026-03-15 00:49:25.000,R4,Auto,18.45,Ja
696,Izbrauksana no krustojuma,2026-03-15 00:49:28.917,R4,Auto,18.45,Ja
697,Ierasanas krustojuma,2026-03-15 00:48:49.606,R1,Auto,10.18,Ja
697,Gaidisana pie luksofora,2026-03-15 00:48:51.288,R1,Auto,10.18,Ja
697,Krustojuma skersosana,2026-03-15 00:49:01.467,R1,Auto,10.18,Ja
697,Izbrauksana no krustojuma,2026-03-15 00:49:07.259,R1,Auto,10.18,Ja
698,Ierasanas krustojuma,2026-03-15 00:48:49.689,R6,Auto,0.0,Ne
698,Gaidisana pie luksofora,2026-03-15 00:48:51.017,R6,Auto,0.0,Ne
698,Krustojuma skersosana,2026-03-15 00:48:51.017,R6,Auto,0.0,Ne
698,Izbrauksana no krustojuma,2026-03-15 00:48:54.540,R6,Auto,0.0,Ne
699,Ierasanas krustojuma,2026-03-15 00:49:07.707,R1,Auto,1.61,Ja
699,Gaidisana pie luksofora,2026-03-15 00:49:09.764,R1,Auto,1.61,Ja
699,Krustojuma skersosana,2026-03-15 00:49:11.375,R1,Auto,1.61,Ja
699,Izbrauksana no krustojuma,2026-03-15 00:49:17.222,R1,Auto,1.61,Ja
700,Ierasanas krustojuma,2026-03-15 00:48:58.961,R7,Auto,24.92,Ja
700,Gaidisana pie luksofora,2026-03-15 00:49:00.081,R7,Auto,24.92,Ja
700,Krustojuma skersosana,2026-03-15 00:49:25.000,R7,Auto,24.92,Ja
700,Izbrauksana no krustojuma,2026-03-15 00:49:28.901,R7,Auto,24.92,Ja
701,Ierasanas krustojuma,2026-03-15 00:49:12.574,R3,Auto,11.36,Ja
701,Gaidisana pie luksofora,2026-03-15 00:49:13.636,R3,Auto,11.36,Ja
701,Krustojuma skersosana,2026-03-15 00:49:25.000,R3,Auto,11.36,Ja
701,Izbrauksana no krustojuma,2026-03-15 00:49:33.976,R3,Auto,11.36,Ja
702,Ierasanas krustojuma,2026-03-15 00:49:34.304,R8,Auto,33.89,Ja
702,Gaidisana pie luksofora,2026-03-15 00:49:36.114,R8,Auto,33.89,Ja
702,Krustojuma skersosana,2026-03-15 00:50:10.000,R8,Auto,33.89,Ja
702,Izbrauksana no krustojuma,2026-03-15 00:50:15.237,R8,Auto,33.89,Ja
703,Ierasanas krustojuma,2026-03-15 00:49:31.760,R7,Auto,0.0,Ne
703,Gaidisana pie luksofora,2026-03-15 00:49:32.898,R7,Auto,0.0,Ne
703,Krustojuma skersosana,2026-03-15 00:49:32.898,R7,Auto,0.0,Ne
703,Izbrauksana no krustojuma,2026-03-15 00:49:36.716,R7,Auto,0.0,Ne
704,Ierasanas krustojuma,2026-03-15 00:49:31.772,R4,Auto,0.0,Ne
704,Gaidisana pie luksofora,2026-03-15 00:49:32.886,R4,Auto,0.0,Ne
704,Krustojuma skersosana,2026-03-15 00:49:32.886,R4,Auto,0.0,Ne
704,Izbrauksana no krustojuma,2026-03-15 00:49:36.684,R4,Auto,0.0,Ne
705,Ierasanas krustojuma,2026-03-15 00:49:07.966,R1,Auto,0.0,Ne
705,Gaidisana pie luksofora,2026-03-15 00:49:09.743,R1,Auto,0.0,Ne
705,Krustojuma skersosana,2026-03-15 00:49:09.743,R1,Auto,0.0,Ne
705,Izbrauksana no krustojuma,2026-03-15 00:49:16.452,R1,Auto,0.0,Ne
706,Ierasanas krustojuma,2026-03-15 00:49:10.467,R1,Auto,0.5,Ne
706,Gaidisana pie luksofora,2026-03-15 00:49:12.227,R1,Auto,0.5,Ne
706,Krustojuma skersosana,2026-03-15 00:49:12.724,R1,Auto,0.5,Ne
706,Izbrauksana no krustojuma,2026-03-15 00:49:18.978,R1,Auto,0.5,Ne
707,Ierasanas krustojuma,2026-03-15 00:49:11.835,R1,Auto,0.57,Ja
707,Gaidisana pie luksofora,2026-03-15 00:49:13.609,R1,Auto,0.57,Ja
707,Krustojuma skersosana,2026-03-15 00:49:14.180,R1,Auto,0.57,Ja
707,Izbrauksana no krustojuma,2026-03-15 00:49:20.759,R1,Auto,0.57,Ja
708,Ierasanas krustojuma,2026-03-15 00:49:21.710,R1,Auto,46.54,Ja
708,Gaidisana pie luksofora,2026-03-15 00:49:23.458,R1,Auto,46.54,Ja
708,Krustojuma skersosana,2026-03-15 00:50:10.000,R1,Auto,46.54,Ja
708,Izbrauksana no krustojuma,2026-03-15 00:50:16.047,R1,Auto,46.54,Ja
709,Ierasanas krustojuma,2026-03-15 00:49:23.018,R3,Auto,1.02,Ja
709,Gaidisana pie luksofora,2026-03-15 00:49:23.980,R3,Auto,1.02,Ja
709,Krustojuma skersosana,2026-03-15 00:49:25.000,R3,Auto,1.02,Ja
709,Izbrauksana no krustojuma,2026-03-15 00:49:34.722,R3,Auto,1.02,Ja
710,Ierasanas krustojuma,2026-03-15 00:49:25.847,R5,Auto,0.0,Ne
710,Gaidisana pie luksofora,2026-03-15 00:49:27.076,R5,Auto,0.0,Ne
710,Krustojuma skersosana,2026-03-15 00:49:27.076,R5,Auto,0.0,Ne
710,Izbrauksana no krustojuma,2026-03-15 00:49:37.729,R5,Auto,0.0,Ne
711,Ierasanas krustojuma,2026-03-15 00:50:39.804,R1,Auto,38.14,Ja
711,Gaidisana pie luksofora,2026-03-15 00:50:41.860,R1,Auto,38.14,Ja
711,Krustojuma skersosana,2026-03-15 00:51:19.999,R1,Auto,38.14,Ja
711,Izbrauksana no krustojuma,2026-03-15 00:51:26.466,R1,Auto,38.14,Ja
712,Ierasanas krustojuma,2026-03-15 00:49:46.151,R3,Auto,0.0,Ne
712,Gaidisana pie luksofora,2026-03-15 00:49:47.090,R3,Auto,0.0,Ne
712,Krustojuma skersosana,2026-03-15 00:49:47.090,R3,Auto,0.0,Ne
712,Izbrauksana no krustojuma,2026-03-15 00:49:54.709,R3,Auto,0.0,Ne
713,Ierasanas krustojuma,2026-03-15 00:50:18.570,R5,Auto,15.16,Ja
713,Gaidisana pie luksofora,2026-03-15 00:50:19.842,R5,Auto,15.16,Ja
713,Krustojuma skersosana,2026-03-15 00:50:34.999,R5,Auto,15.16,Ja
713,Izbrauksana no krustojuma,2026-03-15 00:50:45.699,R5,Auto,15.16,Ja
714,Ierasanas krustojuma,2026-03-15 00:49:56.707,R7,Auto,0.0,Ne
714,Gaidisana pie luksofora,2026-03-15 00:49:57.743,R7,Auto,0.0,Ne
714,Krustojuma skersosana,2026-03-15 00:49:57.743,R7,Auto,0.0,Ne
714,Izbrauksana no krustojuma,2026-03-15 00:50:01.408,R7,Auto,0.0,Ne
715,Ierasanas krustojuma,2026-03-15 00:49:35.699,R4,Auto,0.0,Ne
715,Gaidisana pie luksofora,2026-03-15 00:49:36.696,R4,Auto,0.0,Ne
715,Krustojuma skersosana,2026-03-15 00:49:36.696,R4,Auto,0.0,Ne
715,Izbrauksana no krustojuma,2026-03-15 00:49:40.462,R4,Auto,0.0,Ne
716,Ierasanas krustojuma,2026-03-15 00:53:09.066,R8,Auto,29.15,Ja
716,Gaidisana pie luksofora,2026-03-15 00:53:10.845,R8,Auto,29.15,Ja
716,Krustojuma skersosana,2026-03-15 00:53:40.000,R8,Auto,29.15,Ja
716,Izbrauksana no krustojuma,2026-03-15 00:53:45.178,R8,Auto,29.15,Ja
717,Ierasanas krustojuma,2026-03-15 00:49:36.423,R4,Auto,0.0,Ne
717,Gaidisana pie luksofora,2026-03-15 00:49:37.493,R4,Auto,0.0,Ne
717,Krustojuma skersosana,2026-03-15 00:49:37.493,R4,Auto,0.0,Ne
717,Izbrauksana no krustojuma,2026-03-15 00:49:42.123,R4,Auto,0.0,Ne
718,Ierasanas krustojuma,2026-03-15 00:49:37.293,R4,Auto,0.0,Ne
718,Gaidisana pie luksofora,2026-03-15 00:49:38.301,R4,Auto,0.0,Ne
718,Krustojuma skersosana,2026-03-15 00:49:38.301,R4,Auto,0.0,Ne
718,Izbrauksana no krustojuma,2026-03-15 00:49:43.685,R4,Auto,0.0,Ne
719,Ierasanas krustojuma,2026-03-15 00:49:39.670,R4,Auto,0.0,Ne
719,Gaidisana pie luksofora,2026-03-15 00:49:40.828,R4,Auto,0.0,Ne
719,Krustojuma skersosana,2026-03-15 00:49:40.828,R4,Auto,0.0,Ne
719,Izbrauksana no krustojuma,2026-03-15 00:49:45.349,R4,Auto,0.0,Ne
720,Ierasanas krustojuma,2026-03-15 00:49:53.044,R4,Auto,0.0,Ne
720,Gaidisana pie luksofora,2026-03-15 00:49:53.999,R4,Auto,0.0,Ne
720,Krustojuma skersosana,2026-03-15 00:49:53.999,R4,Auto,0.0,Ne
720,Izbrauksana no krustojuma,2026-03-15 00:49:58.034,R4,Auto,0.0,Ne
721,Ierasanas krustojuma,2026-03-15 00:49:49.505,R3,Auto,0.0,Ne
721,Gaidisana pie luksofora,2026-03-15 00:49:50.502,R3,Auto,0.0,Ne
721,Krustojuma skersosana,2026-03-15 00:49:50.502,R3,Auto,0.0,Ne
721,Izbrauksana no krustojuma,2026-03-15 00:49:58.259,R3,Auto,0.0,Ne
722,Ierasanas krustojuma,2026-03-15 00:51:06.503,R3,Auto,0.0,Ne
722,Gaidisana pie luksofora,2026-03-15 00:51:07.565,R3,Auto,0.0,Ne
722,Krustojuma skersosana,2026-03-15 00:51:07.565,R3,Auto,0.0,Ne
722,Izbrauksana no krustojuma,2026-03-15 00:51:16.158,R3,Auto,0.0,Ne
723,Ierasanas krustojuma,2026-03-15 00:50:04.956,R4,Auto,0.0,Ne
723,Gaidisana pie luksofora,2026-03-15 00:50:06.208,R4,Auto,0.0,Ne
723,Krustojuma skersosana,2026-03-15 00:50:06.208,R4,Auto,0.0,Ne
723,Izbrauksana no krustojuma,2026-03-15 00:50:10.297,R4,Auto,0.0,Ne
724,Ierasanas krustojuma,2026-03-15 00:50:12.250,R7,Auto,21.58,Ja
724,Gaidisana pie luksofora,2026-03-15 00:50:13.419,R7,Auto,21.58,Ja
724,Krustojuma skersosana,2026-03-15 00:50:34.999,R7,Auto,21.58,Ja
724,Izbrauksana no krustojuma,2026-03-15 00:50:38.948,R7,Auto,21.58,Ja
725,Ierasanas krustojuma,2026-03-15 00:50:16.638,R4,Auto,17.39,Ja
725,Gaidisana pie luksofora,2026-03-15 00:50:17.612,R4,Auto,17.39,Ja
725,Krustojuma skersosana,2026-03-15 00:50:34.999,R4,Auto,17.39,Ja
725,Izbrauksana no krustojuma,2026-03-15 00:50:38.759,R4,Auto,17.39,Ja
726,Ierasanas krustojuma,2026-03-15 00:50:13.120,R7,Auto,20.74,Ja
726,Gaidisana pie luksofora,2026-03-15 00:50:14.257,R7,Auto,20.74,Ja
726,Krustojuma skersosana,2026-03-15 00:50:34.999,R7,Auto,20.74,Ja
726,Izbrauksana no krustojuma,2026-03-15 00:50:40.268,R7,Auto,20.74,Ja
727,Ierasanas krustojuma,2026-03-15 00:50:53.697,R7,Auto,0.0,Ne
727,Gaidisana pie luksofora,2026-03-15 00:50:54.915,R7,Auto,0.0,Ne
727,Krustojuma skersosana,2026-03-15 00:50:54.915,R7,Auto,0.0,Ne
727,Izbrauksana no krustojuma,2026-03-15 00:50:58.806,R7,Auto,0.0,Ne
728,Ierasanas krustojuma,2026-03-15 00:50:31.113,R4,Auto,2.73,Ja
728,Gaidisana pie luksofora,2026-03-15 00:50:32.268,R4,Auto,2.73,Ja
728,Krustojuma skersosana,2026-03-15 00:50:34.999,R4,Auto,2.73,Ja
728,Izbrauksana no krustojuma,2026-03-15 00:50:40.382,R4,Auto,2.73,Ja
729,Ierasanas krustojuma,2026-03-15 00:50:32.641,R5,Auto,1.18,Ja
729,Gaidisana pie luksofora,2026-03-15 00:50:33.816,R5,Auto,1.18,Ja
729,Krustojuma skersosana,2026-03-15 00:50:34.999,R5,Auto,1.18,Ja
729,Izbrauksana no krustojuma,2026-03-15 00:50:45.591,R5,Auto,1.18,Ja
730,Ierasanas krustojuma,2026-03-15 00:50:33.030,R4,Auto,0.96,Ja
730,Gaidisana pie luksofora,2026-03-15 00:50:34.035,R4,Auto,0.96,Ja
730,Krustojuma skersosana,2026-03-15 00:50:34.999,R4,Auto,0.96,Ja
730,Izbrauksana no krustojuma,2026-03-15 00:50:41.373,R4,Auto,0.96,Ja
731,Ierasanas krustojuma,2026-03-15 00:51:13.893,R5,Auto,0.0,Ne
731,Gaidisana pie luksofora,2026-03-15 00:51:15.023,R5,Auto,0.0,Ne
731,Krustojuma skersosana,2026-03-15 00:51:15.023,R5,Auto,0.0,Ne
731,Izbrauksana no krustojuma,2026-03-15 00:51:26.380,R5,Auto,0.0,Ne
732,Ierasanas krustojuma,2026-03-15 00:50:45.279,R4,Auto,0.0,Ne
732,Gaidisana pie luksofora,2026-03-15 00:50:46.481,R4,Auto,0.0,Ne
732,Krustojuma skersosana,2026-03-15 00:50:46.481,R4,Auto,0.0,Ne
732,Izbrauksana no krustojuma,2026-03-15 00:50:50.512,R4,Auto,0.0,Ne
733,Ierasanas krustojuma,2026-03-15 00:50:54.973,R2,Auto,23.07,Ja
